#,ESTADO,EQUIPO / ACTIVO,PRODUCTO,DESCRIPCION,PRUEBA / CALIBRACION,TIPO EQUIPO,ÁREA A INSPECIONAR
1748,ACTIVO,PCT-PUP-0147,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1749,ACTIVO,PCT-PUP-0147,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1750,ACTIVO,PCT-PUP-0148,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1751,ACTIVO,PCT-PUP-0148,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1752,ACTIVO,PCT-PUP-0148,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1753,ACTIVO,PCT-PUP-0148,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1754,ACTIVO,PCT-PUP-0149,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1755,ACTIVO,PCT-PUP-0149,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1756,ACTIVO,PCT-PUP-0149,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1757,ACTIVO,PCT-PUP-0149,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1758,ACTIVO,PCT-PUP-0150,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1759,ACTIVO,PCT-PUP-0150,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1760,ACTIVO,PCT-PUP-0150,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1761,ACTIVO,PCT-PUP-0150,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1762,ACTIVO,PCT-PUP-0151,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1763,ACTIVO,PCT-PUP-0151,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1764,ACTIVO,PCT-PUP-0151,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1765,ACTIVO,PCT-PUP-0151,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1766,ACTIVO,PCT-PUP-0152,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1767,ACTIVO,PCT-PUP-0152,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1768,ACTIVO,PCT-PUP-0152,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1769,ACTIVO,PCT-PUP-0152,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1770,ACTIVO,PCT-PUP-0153,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1771,ACTIVO,PCT-PUP-0153,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1772,ACTIVO,PCT-PUP-0153,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1773,ACTIVO,PCT-PUP-0153,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1774,ACTIVO,PCT-PUP-0154,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1775,ACTIVO,PCT-PUP-0154,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1776,ACTIVO,PCT-PUP-0154,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1777,ACTIVO,PCT-PUP-0154,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1778,ACTIVO,PCT-PUP-0155,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1779,ACTIVO,PCT-PUP-0155,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1780,ACTIVO,PCT-PUP-0155,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1781,ACTIVO,PCT-PUP-0155,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1782,ACTIVO,PCT-PUP-0156,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1783,ACTIVO,PCT-PUP-0156,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1784,ACTIVO,PCT-PUP-0156,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1785,ACTIVO,PCT-PUP-0156,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 5 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1786,ACTIVO,PCT-PUP-0157,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1787,ACTIVO,PCT-PUP-0157,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1788,ACTIVO,PCT-PUP-0157,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1789,ACTIVO,PCT-PUP-0157,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1790,ACTIVO,PCT-PUP-0158,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1791,ACTIVO,PCT-PUP-0158,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1792,ACTIVO,PCT-PUP-0158,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1793,ACTIVO,PCT-PUP-0158,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1794,ACTIVO,PCT-PUP-0159,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1795,ACTIVO,PCT-PUP-0159,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1796,ACTIVO,PCT-PUP-0159,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1797,ACTIVO,PCT-PUP-0159,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1798,ACTIVO,PCT-PUP-0160,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1799,ACTIVO,PCT-PUP-0160,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1800,ACTIVO,PCT-PUP-0160,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1801,ACTIVO,PCT-PUP-0160,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1802,ACTIVO,PCT-PUP-0161,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1803,ACTIVO,PCT-PUP-0161,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1804,ACTIVO,PCT-PUP-0161,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1805,ACTIVO,PCT-PUP-0161,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1806,ACTIVO,PCT-PUP-0162,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1807,ACTIVO,PCT-PUP-0162,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1808,ACTIVO,PCT-PUP-0162,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1809,ACTIVO,PCT-PUP-0162,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1810,ACTIVO,PCT-PUP-0163,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1811,ACTIVO,PCT-PUP-0163,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1812,ACTIVO,PCT-PUP-0163,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1813,ACTIVO,PCT-PUP-0163,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1814,ACTIVO,PCT-PUP-0164,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1815,ACTIVO,PCT-PUP-0164,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1816,ACTIVO,PCT-PUP-0164,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1817,ACTIVO,PCT-PUP-0164,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1818,ACTIVO,PCT-PUP-0165,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1819,ACTIVO,PCT-PUP-0165,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1820,ACTIVO,PCT-PUP-0165,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1821,ACTIVO,PCT-PUP-0165,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1822,ACTIVO,PCT-PUP-0166,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1823,ACTIVO,PCT-PUP-0166,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1824,ACTIVO,PCT-PUP-0166,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1825,ACTIVO,PCT-PUP-0166,TUBO,TUBO 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1826,ACTIVO,PCT-90-033,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1827,ACTIVO,PCT-90-033,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1828,ACTIVO,PCT-90-033,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1829,ACTIVO,PCT-90-033,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1830,ACTIVO,PCT-90-034,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1831,ACTIVO,PCT-90-034,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1832,ACTIVO,PCT-90-034,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1833,ACTIVO,PCT-90-034,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1834,ACTIVO,PCT-90-035,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1835,ACTIVO,PCT-90-035,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1836,ACTIVO,PCT-90-035,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1837,ACTIVO,PCT-90-035,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1838,ACTIVO,PCT-90-036,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1839,ACTIVO,PCT-90-036,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1840,ACTIVO,PCT-90-036,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1841,ACTIVO,PCT-90-036,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1842,ACTIVO,PCT-90-037,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1843,ACTIVO,PCT-90-037,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1844,ACTIVO,PCT-90-037,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1845,ACTIVO,PCT-90-037,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1846,ACTIVO,PCT-90-038,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1847,ACTIVO,PCT-90-038,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1848,ACTIVO,PCT-90-038,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1849,ACTIVO,PCT-90-038,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1850,ACTIVO,PCT-90-039,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1851,ACTIVO,PCT-90-039,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1852,ACTIVO,PCT-90-039,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1853,ACTIVO,PCT-90-039,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1854,ACTIVO,PCT-90-040,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1855,ACTIVO,PCT-90-040,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1856,ACTIVO,PCT-90-040,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1857,ACTIVO,PCT-90-040,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1858,ACTIVO,PCT-90-041,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1859,ACTIVO,PCT-90-041,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1860,ACTIVO,PCT-90-041,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1861,ACTIVO,PCT-90-041,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1862,ACTIVO,PCT-90-042,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1863,ACTIVO,PCT-90-042,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1864,ACTIVO,PCT-90-042,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1865,ACTIVO,PCT-90-042,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1866,ACTIVO,PCT-90-043,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1867,ACTIVO,PCT-90-043,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1868,ACTIVO,PCT-90-043,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1869,ACTIVO,PCT-90-043,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1870,ACTIVO,PCT-90-044,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1871,ACTIVO,PCT-90-044,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1872,ACTIVO,PCT-90-044,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1873,ACTIVO,PCT-90-044,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1874,ACTIVO,PCT-90-045,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
1875,ACTIVO,PCT-90-045,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
1876,ACTIVO,PCT-90-045,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
1877,ACTIVO,PCT-90-045,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
1878,ACTIVO,PCT-90-046,90,90 4 602 M 5000 X 4 602 H 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
